update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
358,0.500129,10000,0,0,0,22,9887,91,0,0,0,0
359,0.500065,10000,0,0,0,25,9881,94,0,0,0,0
360,0.499995,10000,0,0,0,21,9898,81,0,0,0,0
361,0.500144,10000,0,0,0,20,9901,79,0,0,0,0
362,0.500009,10000,0,0,0,20,9911,69,0,0,0,0
363,0.500143,10000,0,0,0,23,9898,79,0,0,0,0
364,0.50002,10000,0,0,0,27,9896,77,0,0,0,0
365,0.50018,10000,0,0,0,26,9899,75,0,0,0,0
366,0.500102,10000,0,0,0,23,9899,78,0,0,0,0
367,0.500175,10000,0,0,0,28,9891,81,0,0,0,0
368,0.50022,10000,0,0,0,27,9884,89,0,0,0,0
369,0.500329,10000,0,0,0,27,9870,103,0,0,0,0
370,0.500354,10000,0,0,0,32,9862,106,0,0,0,0
371,0.500251,10000,0,0,0,32,9859,109,0,0,0,0
372,0.50035,10000,0,0,0,34,9863,103,0,0,0,0
373,0.500336,10000,0,0,0,38,9846,116,0,0,0,0
374,0.500145,10000,0,0,0,44,9842,114,0,0,0,0
375,0.500124,10000,0,0,0,41,9857,102,0,0,0,0
376,0.500026,10000,0,0,0,51,9847,102,0,0,0,0
377,0.500129,10000,0,0,0,52,9857,91,0,0,0,0
378,0.500001,10000,0,0,0,60,9849,91,0,0,0,0
379,0.500095,10000,0,0,0,58,9849,93,0,0,0,0
380,0.500161,10000,0,0,0,62,9854,84,0,0,0,0
381,0.50014,10000,0,0,0,57,9858,85,0,0,0,0
382,0.500376,10000,0,0,0,51,9871,78,0,0,0,0
383,0.500472,10000,0,0,0,48,9877,75,0,0,0,0
384,0.500405,10000,0,0,0,52,9865,83,0,0,0,0
385,0.500381,10000,0,0,0,54,9865,81,0,0,0,0
386,0.500233,10000,0,0,0,54,9866,80,0,0,0,0
387,0.500324,10000,0,0,0,60,9860,80,0,0,0,0
388,0.500147,10000,0,0,0,61,9869,70,0,0,0,0
389,0.50021,10000,0,0,0,55,9867,78,0,0,0,0
390,0.500434,10000,0,0,0,50,9879,71,0,0,0,0
391,0.500228,10000,0,0,0,59,9871,70,0,0,0,0
392,0.500185,10000,0,0,0,63,9871,66,0,0,0,0
393,0.500204,10000,0,0,0,61,9872,67,0,0,0,0
394,0.499957,10000,0,0,0,61,9870,69,0,0,0,0
395,0.50005,10000,0,0,0,64,9865,71,0,0,0,0
396,0.500089,10000,0,0,0,57,9873,70,0,0,0,0
397,0.50027,10000,0,0,0,57,9874,69,0,0,0,0
398,0.500235,10000,0,0,0,65,9868,67,0,0,0,0
399,0.500035,10000,0,0,0,69,9866,65,0,0,0,0
400,0.500148,10000,0,0,0,72,9854,74,0,0,0,0
401,0.500271,10000,0,0,0,68,9856,76,0,0,0,0
402,0.500417,10000,0,0,0,56,9870,74,0,0,0,0
403,0.500356,10000,0,0,0,62,9864,74,0,0,0,0
404,0.500452,10000,0,0,0,63,9869,68,0,0,0,0
405,0.500514,10000,0,0,0,64,9873,63,0,0,0,0
406,0.50044,10000,0,0,0,67,9863,70,0,0,0,0
407,0.500477,10000,0,0,0,66,9866,68,0,0,0,0
408,0.500539,10000,0,0,0,76,9850,74,0,0,0,0
409,0.500226,10000,0,0,0,79,9850,71,0,0,0,0
410,0.500136,10000,0,0,0,81,9850,69,0,0,0,0
411,0.500335,10000,0,0,0,81,9849,70,0,0,0,0
412,0.500227,10000,0,0,0,85,9848,67,0,0,0,0
413,0.500116,10000,0,0,0,84,9858,58,0,0,0,0
414,0.500154,10000,0,0,0,86,9858,56,0,0,0,0
415,0.500273,10000,0,0,0,85,9856,59,0,0,0,0
416,0.500186,10000,0,0,0,81,9857,62,0,0,0,0
417,0.500144,10000,0,0,0,76,9870,54,0,0,0,0
418,0.500217,10000,0,0,0,61,9879,60,0,0,0,0
419,0.500429,10000,0,0,0,66,9875,59,0,0,0,0
420,0.500533,10000,0,0,0,60,9895,45,0,0,0,0
421,0.500533,10000,0,0,0,57,9895,48,0,0,0,0
422,0.500552,10000,0,0,0,54,9900,46,0,0,0,0
423,0.500518,10000,0,0,0,54,9900,46,0,0,0,0
424,0.500528,10000,0,0,0,60,9893,47,0,0,0,0
425,0.500362,10000,0,0,0,68,9888,44,0,0,0,0
426,0.500177,10000,0,0,0,72,9878,50,0,0,0,0
427,0.50018,10000,0,0,0,67,9886,47,0,0,0,0
428,0.500095,10000,0,0,0,69,9880,51,0,0,0,0
429,0.50021,10000,0,0,0,75,9879,46,0,0,0,0
430,0.500291,10000,0,0,0,71,9888,41,0,0,0,0
431,0.500292,10000,0,0,0,71,9887,42,0,0,0,0
432,0.500229,10000,0,0,0,74,9882,44,0,0,0,0
433,0.500328,10000,0,0,0,86,9872,42,0,0,0,0
434,0.500323,10000,0,0,0,78,9870,52,0,0,0,0
435,0.500114,10000,0,0,0,85,9863,52,0,0,0,0
436,0.500032,10000,0,0,0,96,9839,65,0,0,0,0
