generation,genome,fitness
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.74404,-2.01632
91,1.0924,-0.372562
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,0.782294,0.290374
91,1.04951,-0.497772
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,0.587148,-0.682401
91,1.38446,2.03559
91,1.37969,2.03708
91,1.37969,2.03708
91,1.37969,2.03708
91,1.21393,0.732834
91,1.37969,2.03708
91,0.610487,-0.555338
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,2.34911,-0.296214
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,0.620077,-0.497401
92,1.37969,2.03708
92,1.71286,-1.88031
92,1.37969,2.03708
92,1.47862,1.41322
92,1.37969,2.03708
92,0.678768,-0.119859
92,1.37969,2.03708
92,2.29735,-0.222264
92,1.75111,-2.0295
92,1.37969,2.03708
92,0.446448,-0.645976
92,1.37969,2.03708
92,1.18792,0.432642
92,1.36133,2.01586
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.37969,2.03708
92,1.82642,-1.78823
92,1.37969,2.03708
92,1.37969,2.03708
92,1.64104,-1.12504
92,1.37969,2.03708
92,1.18598,0.411027
92,1.37969,2.03708
92,1.35974,2.01203
92,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.23134,0.938034
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,0.908453,-0.0509739
93,1.29213,1.59622
93,1.37969,2.03708
93,1.37969,2.03708
93,0.804423,0.294215
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.07711,-0.435689
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,0.93764,-0.200346
93,1.37969,2.03708
93,1.37969,2.03708
93,1.23704,1.005
93,1.09384,-0.365546
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.01918,-0.492701
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.37969,2.03708
93,1.30968,1.74658
93,1.37969,2.03708
93,1.37969,2.03708
93,1.98135,-0.138801
93,1.37969,2.03708
93,1.2574,1.23837
93,1.76321,-2.03698
93,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,2.3717,-0.27387
94,1.16747,0.211963
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.84864,-1.60383
94,1.37969,2.03708
94,1.37969,2.03708
94,0.67682,-0.132029
94,1.37969,2.03708
94,1.37969,2.03708
94,1.89576,-1.1071
94,0.593642,-0.649407
94,1.37969,2.03708
94,1.37969,2.03708
94,1.97871,-0.165199
94,1.37969,2.03708
94,0.806333,0.293019
94,0.716782,0.0939174
94,0.747126,0.21733
94,0.587977,-0.678302
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.58741,-0.281538
94,1.37969,2.03708
94,1.37969,2.03708
94,0.423996,-0.48929
94,1.84786,-1.61102
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,1.37969,2.03708
94,0.769373,0.272946
94,1.37969,2.03708
94,1.37969,2.03708
95,1.37969,2.03708
95,0.813933,0.285912
95,1.37969,2.03708
95,0.747126,0.21733
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.40908,1.98079
95,0.46642,-0.752326
95,1.37969,2.03708
95,1.37969,2.03708
95,1.45723,1.64859
95,1.37969,2.03708
95,1.37969,2.03708
95,1.71178,-1.87335
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.53441,0.608758
95,0.948985,-0.256337
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.21327,0.725086
95,1.37969,2.03708
95,1.44862,1.72895
95,1.46713,1.54578
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,0.445806,-0.64202
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,1.37969,2.03708
95,2.10605,0.504495
95,1.37969,2.03708
95,1.37969,2.03708
95,1.9245,-0.770102
95,1.37969,2.03708
95,1.04488,-0.501785
95,1.16747,0.211963
95,0.764506,0.263504
96,1.93187,-0.683388
96,0.949705,-0.259806
96,1.37969,2.03708
96,1.37969,2.03708
96,0.579243,-0.719668
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.48898,1.28245
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,0.385509,-0.147279
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.28987,1.57514
96,1.37969,2.03708
96,1.37969,2.03708
96,2.17144,0.351877
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.16027,0.139077
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.94732,-0.504514
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,1.72082,-1.92703
96,1.37969,2.03708
96,1.37969,2.03708
96,1.37969,2.03708
96,2.40219,-0.190805
96,1.37969,2.03708
96,0.315712,0.572332
96,1.44862,1.72895
96,1.37969,2.03708
96,0.38347,-0.127214
96,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,0.431443,-0.545305
97,1.37969,2.03708
97,1.37969,2.03708
97,1.53339,0.625294
97,1.59743,-0.448977
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,2.20627,0.18864
97,1.42156,1.9228
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.2671,1.34468
97,1.37969,2.03708
97,0.975914,-0.375077
97,1.37969,2.03708
97,1.37969,2.03708
97,0.755273,0.241357
97,1.37969,2.03708
97,1.37969,2.03708
97,2.1269,0.485994
97,1.70533,-1.82872
97,1.37969,2.03708
97,1.87365,-1.3537
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,1.37969,2.03708
97,0.65233,-0.289911
97,1.37969,2.03708
97,1.37969,2.03708
97,1.94004,-0.588201
98,1.37969,2.03708
98,1.37969,2.03708
98,2.13425,0.471983
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.27676,1.44621
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.5373,0.561797
98,1.37969,2.03708
98,1.37969,2.03708
98,2.03617,0.302675
98,1.37969,2.03708
98,1.30779,1.7316
98,1.37969,2.03708
98,1.37969,2.03708
98,1.14476,-0.00768874
98,0.68215,-0.0989516
98,1.37969,2.03708
98,1.37969,2.03708
98,0.387822,-0.169858
98,1.8047,-1.92431
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,0.829101,0.26084
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.54189,0.486453
98,0.574266,-0.741358
98,1.37969,2.03708
98,1.37969,2.03708
98,1.37969,2.03708
98,1.75618,-2.03494
98,1.37969,2.03708
98,1.37969,2.03708
98,1.56431,0.110285
98,1.72664,-1.95602
99,1.72719,-1.95853
99,1.37969,2.03708
99,1.37969,2.03708
99,0.602367,-0.602079
99,2.23406,0.0463106
99,1.37969,2.03708
99,0.456434,-0.703263
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,2.31462,-0.265197
99,0.442883,-0.623599
99,1.37969,2.03708
99,1.37969,2.03708
99,0.453001,-0.684476
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.30779,1.7316
99,1.37969,2.03708
99,2.20809,0.179399
99,1.37969,2.03708
99,1.37969,2.03708
99,1.5373,0.561797
99,0.429901,-0.534027
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.37969,2.03708
99,1.96053,-0.356723
99,1.81046,-1.89294
99,2.02348,0.220764
