update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
241,0.499183,10000,0,0,0,0,10000,0,0,0,0,0
242,0.49923,10000,0,0,0,0,10000,0,0,0,0,0
243,0.499257,10000,0,0,0,0,10000,0,0,0,0,0
244,0.499149,10000,0,0,0,0,10000,0,0,0,0,0
245,0.499129,10000,0,0,0,0,10000,0,0,0,0,0
246,0.499153,10000,0,0,0,0,10000,0,0,0,0,0
247,0.499158,10000,0,0,0,0,10000,0,0,0,0,0
248,0.49915,10000,0,0,0,0,10000,0,0,0,0,0
249,0.499136,10000,0,0,0,0,10000,0,0,0,0,0
250,0.499056,10000,0,0,0,0,10000,0,0,0,0,0
251,0.499036,10000,0,0,0,0,10000,0,0,0,0,0
252,0.499017,10000,0,0,0,0,10000,0,0,0,0,0
253,0.499013,10000,0,0,0,0,10000,0,0,0,0,0
254,0.499046,10000,0,0,0,0,10000,0,0,0,0,0
255,0.499019,10000,0,0,0,0,10000,0,0,0,0,0
256,0.498985,10000,0,0,0,0,10000,0,0,0,0,0
257,0.498974,10000,0,0,0,0,10000,0,0,0,0,0
258,0.498984,10000,0,0,0,0,10000,0,0,0,0,0
259,0.49892,10000,0,0,0,0,10000,0,0,0,0,0
260,0.498932,10000,0,0,0,0,10000,0,0,0,0,0
261,0.498906,10000,0,0,0,0,10000,0,0,0,0,0
262,0.498888,10000,0,0,0,0,10000,0,0,0,0,0
263,0.498888,10000,0,0,0,0,10000,0,0,0,0,0
264,0.498922,10000,0,0,0,0,10000,0,0,0,0,0
265,0.498869,10000,0,0,0,0,10000,0,0,0,0,0
266,0.498868,10000,0,0,0,0,10000,0,0,0,0,0
267,0.498842,10000,0,0,0,0,10000,0,0,0,0,0
268,0.498868,10000,0,0,0,0,10000,0,0,0,0,0
269,0.498893,10000,0,0,0,0,10000,0,0,0,0,0
270,0.498853,10000,0,0,0,0,10000,0,0,0,0,0
271,0.498829,10000,0,0,0,0,10000,0,0,0,0,0
272,0.498744,10000,0,0,0,0,10000,0,0,0,0,0
273,0.498749,10000,0,0,0,0,10000,0,0,0,0,0
274,0.498735,10000,0,0,0,0,10000,0,0,0,0,0
275,0.498748,10000,0,0,0,0,10000,0,0,0,0,0
276,0.498764,10000,0,0,0,0,10000,0,0,0,0,0
277,0.498719,10000,0,0,0,0,10000,0,0,0,0,0
278,0.498717,10000,0,0,0,0,10000,0,0,0,0,0
279,0.498649,10000,0,0,0,0,10000,0,0,0,0,0
280,0.498615,10000,0,0,0,0,10000,0,0,0,0,0
281,0.498566,10000,0,0,0,0,10000,0,0,0,0,0
282,0.498579,10000,0,0,0,0,10000,0,0,0,0,0
283,0.498603,10000,0,0,0,0,10000,0,0,0,0,0
284,0.498573,10000,0,0,0,0,10000,0,0,0,0,0
285,0.498559,10000,0,0,0,0,10000,0,0,0,0,0
286,0.498547,10000,0,0,0,0,10000,0,0,0,0,0
287,0.498504,10000,0,0,0,0,10000,0,0,0,0,0
288,0.498514,10000,0,0,0,0,10000,0,0,0,0,0
289,0.49855,10000,0,0,0,0,10000,0,0,0,0,0
290,0.498524,10000,0,0,0,0,10000,0,0,0,0,0
291,0.498543,10000,0,0,0,0,10000,0,0,0,0,0
292,0.498491,10000,0,0,0,0,10000,0,0,0,0,0
293,0.498497,10000,0,0,0,0,10000,0,0,0,0,0
294,0.49852,10000,0,0,0,0,10000,0,0,0,0,0
295,0.498609,10000,0,0,0,0,10000,0,0,0,0,0
296,0.49866,10000,0,0,0,0,10000,0,0,0,0,0
297,0.49863,10000,0,0,0,0,10000,0,0,0,0,0
298,0.498579,10000,0,0,0,0,10000,0,0,0,0,0
299,0.498529,10000,0,0,0,0,10000,0,0,0,0,0
300,0.498558,10000,0,0,0,0,10000,0,0,0,0,0
301,0.498597,10000,0,0,0,0,10000,0,0,0,0,0
302,0.498605,10000,0,0,0,0,10000,0,0,0,0,0
303,0.498494,10000,0,0,0,0,10000,0,0,0,0,0
304,0.498475,10000,0,0,0,0,10000,0,0,0,0,0
305,0.498516,10000,0,0,0,0,10000,0,0,0,0,0
306,0.49846,10000,0,0,0,0,10000,0,0,0,0,0
307,0.498482,10000,0,0,0,0,10000,0,0,0,0,0
308,0.49846,10000,0,0,0,0,10000,0,0,0,0,0
309,0.49852,10000,0,0,0,0,10000,0,0,0,0,0
310,0.49842,10000,0,0,0,0,10000,0,0,0,0,0
311,0.498438,10000,0,0,0,0,10000,0,0,0,0,0
312,0.498489,10000,0,0,0,0,10000,0,0,0,0,0
313,0.49845,10000,0,0,0,0,10000,0,0,0,0,0
314,0.498439,10000,0,0,0,0,10000,0,0,0,0,0
315,0.498408,10000,0,0,0,0,10000,0,0,0,0,0
316,0.498378,10000,0,0,0,0,10000,0,0,0,0,0
317,0.498407,10000,0,0,0,0,10000,0,0,0,0,0
318,0.498401,10000,0,0,0,0,10000,0,0,0,0,0
319,0.498406,10000,0,0,0,0,10000,0,0,0,0,0
320,0.498405,10000,0,0,0,0,10000,0,0,0,0,0
321,0.498395,10000,0,0,0,0,10000,0,0,0,0,0
322,0.498335,10000,0,0,0,0,10000,0,0,0,0,0
323,0.498324,10000,0,0,0,0,10000,0,0,0,0,0
324,0.498313,10000,0,0,0,0,10000,0,0,0,0,0
325,0.498275,10000,0,0,0,0,10000,0,0,0,0,0
326,0.498306,10000,0,0,0,0,10000,0,0,0,0,0
327,0.498307,10000,0,0,0,0,10000,0,0,0,0,0
328,0.498351,10000,0,0,0,0,10000,0,0,0,0,0
329,0.498325,10000,0,0,0,0,10000,0,0,0,0,0
330,0.498361,10000,0,0,0,0,10000,0,0,0,0,0
331,0.498328,10000,0,0,0,0,10000,0,0,0,0,0
332,0.498335,10000,0,0,0,0,10000,0,0,0,0,0
333,0.498229,10000,0,0,0,0,10000,0,0,0,0,0
